#    eta               f             df/deta       d2f/deta^2       d3f/deta^3            v Rex
# -0.10000000E+00    # beta 
 0.59940003E+01  0.39045251E+01  0.99629073E+00  0.75387251E-02 -0.13664125E-01  0.10336209E+01
 0.60000003E+01  0.39105030E+01  0.99633573E+00  0.74571007E-02 -0.13537858E-01  0.10337558E+01
 0.60060003E+01  0.39164811E+01  0.99638024E+00  0.73762312E-02 -0.13412490E-01  0.10338894E+01
 0.60120003E+01  0.39224595E+01  0.99642427E+00  0.72961115E-02 -0.13288016E-01  0.10340217E+01
 0.60180003E+01  0.39284382E+01  0.99646782E+00  0.72167361E-02 -0.13164434E-01  0.10341527E+01
 0.60240003E+01  0.39344171E+01  0.99651089E+00  0.71380996E-02 -0.13041741E-01  0.10342824E+01
 0.60300003E+01  0.39403963E+01  0.99655350E+00  0.70601967E-02 -0.12919934E-01  0.10344108E+01
 0.60360003E+01  0.39463757E+01  0.99659564E+00  0.69830222E-02 -0.12799008E-01  0.10345379E+01
 0.60420003E+01  0.39523554E+01  0.99663732E+00  0.69065707E-02 -0.12678960E-01  0.10346638E+01
 0.60480003E+01  0.39583354E+01  0.99667854E+00  0.68308370E-02 -0.12559788E-01  0.10347884E+01
 0.60540003E+01  0.39643156E+01  0.99671931E+00  0.67558159E-02 -0.12441488E-01  0.10349117E+01
 0.60600003E+01  0.39702960E+01  0.99675964E+00  0.66815020E-02 -0.12324056E-01  0.10350338E+01
 0.60660003E+01  0.39762767E+01  0.99679951E+00  0.66078904E-02 -0.12207489E-01  0.10351547E+01
 0.60720003E+01  0.39822576E+01  0.99683895E+00  0.65349756E-02 -0.12091784E-01  0.10352744E+01
 0.60780003E+01  0.39882387E+01  0.99687796E+00  0.64627526E-02 -0.11976936E-01  0.10353929E+01
 0.60840003E+01  0.39942201E+01  0.99691653E+00  0.63912163E-02 -0.11862944E-01  0.10355102E+01
 0.60900003E+01  0.40002017E+01  0.99695467E+00  0.63203615E-02 -0.11749802E-01  0.10356263E+01
 0.60960003E+01  0.40061835E+01  0.99699240E+00  0.62501832E-02 -0.11637507E-01  0.10357412E+01
 0.61020003E+01  0.40121656E+01  0.99702970E+00  0.61806762E-02 -0.11526056E-01  0.10358550E+01
 0.61080003E+01  0.40181479E+01  0.99706659E+00  0.61118355E-02 -0.11415446E-01  0.10359676E+01
 0.61140003E+01  0.40241304E+01  0.99710306E+00  0.60436561E-02 -0.11305672E-01  0.10360790E+01
 0.61200003E+01  0.40301131E+01  0.99713913E+00  0.59761330E-02 -0.11196732E-01  0.10361893E+01
 0.61260003E+01  0.40360960E+01  0.99717480E+00  0.59092611E-02 -0.11088621E-01  0.10362985E+01
 0.61320003E+01  0.40420792E+01  0.99721006E+00  0.58430355E-02 -0.10981335E-01  0.10364066E+01
 0.61380003E+01  0.40480626E+01  0.99724494E+00  0.57774514E-02 -0.10874872E-01  0.10365136E+01
 0.61440003E+01  0.40540461E+01  0.99727942E+00  0.57125036E-02 -0.10769227E-01  0.10366194E+01
 0.61500003E+01  0.40600299E+01  0.99731351E+00  0.56481874E-02 -0.10664397E-01  0.10367242E+01
 0.61560003E+01  0.40660139E+01  0.99734721E+00  0.55844979E-02 -0.10560377E-01  0.10368279E+01
 0.61620003E+01  0.40719981E+01  0.99738054E+00  0.55214302E-02 -0.10457165E-01  0.10369306E+01
 0.61680003E+01  0.40779824E+01  0.99741349E+00  0.54589795E-02 -0.10354757E-01  0.10370321E+01
 0.61740003E+01  0.40839670E+01  0.99744607E+00  0.53971409E-02 -0.10253148E-01  0.10371327E+01
 0.61800003E+01  0.40899518E+01  0.99747828E+00  0.53359097E-02 -0.10152336E-01  0.10372321E+01
 0.61860003E+01  0.40959367E+01  0.99751012E+00  0.52752812E-02 -0.10052315E-01  0.10373306E+01
 0.61920003E+01  0.41019219E+01  0.99754160E+00  0.52152505E-02 -0.99530830E-02  0.10374280E+01
 0.61980003E+01  0.41079072E+01  0.99757272E+00  0.51558129E-02 -0.98546355E-02  0.10375244E+01
 0.62040003E+01  0.41138928E+01  0.99760349E+00  0.50969639E-02 -0.97569688E-02  0.10376198E+01
 0.62100003E+01  0.41198785E+01  0.99763390E+00  0.50386986E-02 -0.96600791E-02  0.10377142E+01
 0.62160003E+01  0.41258643E+01  0.99766397E+00  0.49810124E-02 -0.95639625E-02  0.10378076E+01
 0.62220003E+01  0.41318504E+01  0.99769369E+00  0.49239007E-02 -0.94686152E-02  0.10379000E+01
 0.62280003E+01  0.41378367E+01  0.99772308E+00  0.48673590E-02 -0.93740334E-02  0.10379915E+01
 0.62340003E+01  0.41438231E+01  0.99775212E+00  0.48113826E-02 -0.92802130E-02  0.10380820E+01
 0.62400003E+01  0.41498097E+01  0.99778083E+00  0.47559669E-02 -0.91871504E-02  0.10381715E+01
 0.62460003E+01  0.41557964E+01  0.99780921E+00  0.47011074E-02 -0.90948416E-02  0.10382601E+01
 0.62520003E+01  0.41617834E+01  0.99783726E+00  0.46467997E-02 -0.90032827E-02  0.10383477E+01
 0.62580003E+01  0.41677705E+01  0.99786499E+00  0.45930392E-02 -0.89124698E-02  0.10384345E+01
 0.62640003E+01  0.41737578E+01  0.99789239E+00  0.45398214E-02 -0.88223990E-02  0.10385203E+01
 0.62700003E+01  0.41797452E+01  0.99791948E+00  0.44871420E-02 -0.87330665E-02  0.10386051E+01
 0.62760003E+01  0.41857328E+01  0.99794626E+00  0.44349965E-02 -0.86444682E-02  0.10386891E+01
 0.62820003E+01  0.41917205E+01  0.99797272E+00  0.43833804E-02 -0.85566003E-02  0.10387722E+01
 0.62880003E+01  0.41977084E+01  0.99799887E+00  0.43322896E-02 -0.84694589E-02  0.10388544E+01
 0.62940003E+01  0.42036965E+01  0.99802472E+00  0.42817194E-02 -0.83830400E-02  0.10389357E+01
 0.63000003E+01  0.42096847E+01  0.99805027E+00  0.42316658E-02 -0.82973396E-02  0.10390161E+01
 0.63060003E+01  0.42156731E+01  0.99807552E+00  0.41821243E-02 -0.82123540E-02  0.10390957E+01
 0.63120003E+01  0.42216616E+01  0.99810047E+00  0.41330907E-02 -0.81280790E-02  0.10391744E+01
 0.63180003E+01  0.42276503E+01  0.99812513E+00  0.40845608E-02 -0.80445108E-02  0.10392523E+01
 0.63240003E+01  0.42336391E+01  0.99814950E+00  0.40365302E-02 -0.79616454E-02  0.10393293E+01
 0.63300003E+01  0.42396281E+01  0.99817359E+00  0.39889949E-02 -0.78794788E-02  0.10394055E+01
 0.63360003E+01  0.42456172E+01  0.99819739E+00  0.39419506E-02 -0.77980072E-02  0.10394809E+01
 0.63420003E+01  0.42516065E+01  0.99822090E+00  0.38953931E-02 -0.77172265E-02  0.10395554E+01
 0.63480003E+01  0.42575958E+01  0.99824415E+00  0.38493183E-02 -0.76371329E-02  0.10396291E+01
 0.63540003E+01  0.42635854E+01  0.99826711E+00  0.38037222E-02 -0.75577222E-02  0.10397021E+01
 0.63600003E+01  0.42695750E+01  0.99828980E+00  0.37586006E-02 -0.74789907E-02  0.10397742E+01
 0.63660003E+01  0.42755648E+01  0.99831223E+00  0.37139494E-02 -0.74009343E-02  0.10398456E+01
 0.63720003E+01  0.42815548E+01  0.99833439E+00  0.36697647E-02 -0.73235491E-02  0.10399161E+01
 0.63780003E+01  0.42875449E+01  0.99835628E+00  0.36260424E-02 -0.72468312E-02  0.10399859E+01
 0.63840003E+01  0.42935351E+01  0.99837791E+00  0.35827785E-02 -0.71707764E-02  0.10400549E+01
 0.63900003E+01  0.42995254E+01  0.99839929E+00  0.35399690E-02 -0.70953811E-02  0.10401232E+01
 0.63960003E+01  0.43055158E+01  0.99842041E+00  0.34976101E-02 -0.70206410E-02  0.10401907E+01
 0.64020003E+01  0.43115064E+01  0.99844127E+00  0.34556977E-02 -0.69465524E-02  0.10402575E+01
 0.64080003E+01  0.43174971E+01  0.99846189E+00  0.34142280E-02 -0.68731113E-02  0.10403235E+01
 0.64140003E+01  0.43234880E+01  0.99848226E+00  0.33731971E-02 -0.68003136E-02  0.10403888E+01
 0.64200003E+01  0.43294789E+01  0.99850238E+00  0.33326012E-02 -0.67281556E-02  0.10404533E+01
 0.64260003E+01  0.43354700E+01  0.99852226E+00  0.32924364E-02 -0.66566332E-02  0.10405172E+01
 0.64320003E+01  0.43414612E+01  0.99854190E+00  0.32526990E-02 -0.65857424E-02  0.10405803E+01
 0.64380003E+01  0.43474525E+01  0.99856130E+00  0.32133851E-02 -0.65154795E-02  0.10406428E+01
 0.64440003E+01  0.43534439E+01  0.99858047E+00  0.31744910E-02 -0.64458404E-02  0.10407045E+01
 0.64500003E+01  0.43594354E+01  0.99859941E+00  0.31360130E-02 -0.63768212E-02  0.10407655E+01
 0.64560003E+01  0.43654271E+01  0.99861812E+00  0.30979473E-02 -0.63084179E-02  0.10408259E+01
 0.64620003E+01  0.43714188E+01  0.99863660E+00  0.30602903E-02 -0.62406268E-02  0.10408856E+01
 0.64680003E+01  0.43774107E+01  0.99865485E+00  0.30230383E-02 -0.61734438E-02  0.10409446E+01
 0.64740003E+01  0.43834027E+01  0.99867289E+00  0.29861877E-02 -0.61068651E-02  0.10410029E+01
 0.64800003E+01  0.43893948E+01  0.99869070E+00  0.29497348E-02 -0.60408867E-02  0.10410606E+01
 0.64860003E+01  0.43953870E+01  0.99870830E+00  0.29136761E-02 -0.59755048E-02  0.10411177E+01
 0.64920003E+01  0.44013793E+01  0.99872568E+00  0.28780081E-02 -0.59107155E-02  0.10411741E+01
 0.64980003E+01  0.44073717E+01  0.99874284E+00  0.28427270E-02 -0.58465149E-02  0.10412298E+01
 0.65040003E+01  0.44133642E+01  0.99875980E+00  0.28078295E-02 -0.57828991E-02  0.10412849E+01
 0.65100003E+01  0.44193568E+01  0.99877655E+00  0.27733121E-02 -0.57198642E-02  0.10413394E+01
 0.65160003E+01  0.44253495E+01  0.99879309E+00  0.27391712E-02 -0.56574065E-02  0.10413933E+01
 0.65220003E+01  0.44313423E+01  0.99880943E+00  0.27054034E-02 -0.55955220E-02  0.10414465E+01
 0.65280003E+01  0.44373352E+01  0.99882557E+00  0.26720053E-02 -0.55342068E-02  0.10414992E+01
 0.65340003E+01  0.44433282E+01  0.99884150E+00  0.26389735E-02 -0.54734573E-02  0.10415512E+01
 0.65400003E+01  0.44493213E+01  0.99885724E+00  0.26063045E-02 -0.54132694E-02  0.10416027E+01
 0.65460003E+01  0.44553145E+01  0.99887279E+00  0.25739951E-02 -0.53536395E-02  0.10416535E+01
 0.65520003E+01  0.44613078E+01  0.99888814E+00  0.25420419E-02 -0.52945637E-02  0.10417038E+01
 0.65580003E+01  0.44673012E+01  0.99890330E+00  0.25104416E-02 -0.52360381E-02  0.10417535E+01
 0.65640003E+01  0.44732946E+01  0.99891828E+00  0.24791909E-02 -0.51780591E-02  0.10418026E+01
 0.65700003E+01  0.44792882E+01  0.99893307E+00  0.24482865E-02 -0.51206227E-02  0.10418512E+01
 0.65760003E+01  0.44852818E+01  0.99894767E+00  0.24177252E-02 -0.50637253E-02  0.10418992E+01
 0.65820003E+01  0.44912755E+01  0.99896209E+00  0.23875037E-02 -0.50073631E-02  0.10419466E+01
 0.65880003E+01  0.44972693E+01  0.99897633E+00  0.23576189E-02 -0.49515322E-02  0.10419935E+01
 0.65940003E+01  0.45032632E+01  0.99899039E+00  0.23280676E-02 -0.48962291E-02  0.10420398E+01
 0.66000003E+01  0.45092572E+01  0.99900427E+00  0.22988466E-02 -0.48414499E-02  0.10420856E+01
 0.66060003E+01  0.45152513E+01  0.99901798E+00  0.22699528E-02 -0.47871908E-02  0.10421309E+01
 0.66120003E+01  0.45212454E+01  0.99903152E+00  0.22413831E-02 -0.47334483E-02  0.10421757E+01
 0.66180003E+01  0.45272397E+01  0.99904489E+00  0.22131344E-02 -0.46802186E-02  0.10422199E+01
 0.66240003E+01  0.45332340E+01  0.99905809E+00  0.21852036E-02 -0.46274979E-02  0.10422636E+01
 0.66300003E+01  0.45392284E+01  0.99907112E+00  0.21575876E-02 -0.45752827E-02  0.10423067E+01
 0.66360003E+01  0.45452228E+01  0.99908399E+00  0.21302836E-02 -0.45235692E-02  0.10423494E+01
 0.66420003E+01  0.45512174E+01  0.99909669E+00  0.21032884E-02 -0.44723538E-02  0.10423916E+01
 0.66480003E+01  0.45572120E+01  0.99910924E+00  0.20765991E-02 -0.44216328E-02  0.10424333E+01
 0.66540003E+01  0.45632067E+01  0.99912162E+00  0.20502127E-02 -0.43714026E-02  0.10424745E+01
 0.66600003E+01  0.45692014E+01  0.99913385E+00  0.20241262E-02 -0.43216596E-02  0.10425152E+01
 0.66660003E+01  0.45751963E+01  0.99914592E+00  0.19983369E-02 -0.42724002E-02  0.10425554E+01
 0.66720003E+01  0.45811912E+01  0.99915784E+00  0.19728418E-02 -0.42236208E-02  0.10425951E+01
 0.66780003E+01  0.45871862E+01  0.99916960E+00  0.19476380E-02 -0.41753177E-02  0.10426344E+01
 0.66840003E+01  0.45931812E+01  0.99918122E+00  0.19227226E-02 -0.41274874E-02  0.10426732E+01
 0.66900003E+01  0.45991763E+01  0.99919268E+00  0.18980929E-02 -0.40801264E-02  0.10427115E+01
 0.66960003E+01  0.46051715E+01  0.99920400E+00  0.18737460E-02 -0.40332311E-02  0.10427494E+01
 0.67020003E+01  0.46111668E+01  0.99921518E+00  0.18496792E-02 -0.39867980E-02  0.10427868E+01
 0.67080003E+01  0.46171621E+01  0.99922621E+00  0.18258896E-02 -0.39408235E-02  0.10428238E+01
 0.67140003E+01  0.46231575E+01  0.99923709E+00  0.18023747E-02 -0.38953042E-02  0.10428603E+01
 0.67200003E+01  0.46291529E+01  0.99924784E+00  0.17791315E-02 -0.38502365E-02  0.10428964E+01
 0.67260003E+01  0.46351485E+01  0.99925845E+00  0.17561575E-02 -0.38056170E-02  0.10429321E+01
 0.67320003E+01  0.46411440E+01  0.99926892E+00  0.17334499E-02 -0.37614422E-02  0.10429673E+01
 0.67380003E+01  0.46471397E+01  0.99927926E+00  0.17110061E-02 -0.37177086E-02  0.10430021E+01
 0.67440003E+01  0.46531354E+01  0.99928946E+00  0.16888234E-02 -0.36744129E-02  0.10430365E+01
 0.67500003E+01  0.46591312E+01  0.99929953E+00  0.16668993E-02 -0.36315515E-02  0.10430705E+01
 0.67560003E+01  0.46651270E+01  0.99930947E+00  0.16452312E-02 -0.35891211E-02  0.10431041E+01
 0.67620003E+01  0.46711229E+01  0.99931928E+00  0.16238164E-02 -0.35471183E-02  0.10431372E+01
 0.67680003E+01  0.46771188E+01  0.99932896E+00  0.16026524E-02 -0.35055397E-02  0.10431700E+01
 0.67740003E+01  0.46831148E+01  0.99933852E+00  0.15817366E-02 -0.34643820E-02  0.10432023E+01
 0.67800003E+01  0.46891109E+01  0.99934795E+00  0.15610667E-02 -0.34236417E-02  0.10432343E+01
 0.67860003E+01  0.46951070E+01  0.99935726E+00  0.15406399E-02 -0.33833156E-02  0.10432658E+01
 0.67920003E+01  0.47011032E+01  0.99936645E+00  0.15204540E-02 -0.33434002E-02  0.10432970E+01
 0.67980003E+01  0.47070994E+01  0.99937551E+00  0.15005064E-02 -0.33038925E-02  0.10433278E+01
 0.68040003E+01  0.47130957E+01  0.99938446E+00  0.14807947E-02 -0.32647889E-02  0.10433583E+01
 0.68100003E+01  0.47190920E+01  0.99939329E+00  0.14613165E-02 -0.32260863E-02  0.10433883E+01
 0.68160003E+01  0.47250884E+01  0.99940200E+00  0.14420693E-02 -0.31877814E-02  0.10434180E+01
 0.68220003E+01  0.47310848E+01  0.99941060E+00  0.14230509E-02 -0.31498709E-02  0.10434473E+01
 0.68280003E+01  0.47370813E+01  0.99941908E+00  0.14042588E-02 -0.31123516E-02  0.10434763E+01
 0.68340003E+01  0.47430778E+01  0.99942746E+00  0.13856907E-02 -0.30752203E-02  0.10435049E+01
 0.68400003E+01  0.47490744E+01  0.99943572E+00  0.13673443E-02 -0.30384738E-02  0.10435331E+01
 0.68460003E+01  0.47550711E+01  0.99944387E+00  0.13492172E-02 -0.30021090E-02  0.10435610E+01
 0.68520003E+01  0.47610678E+01  0.99945191E+00  0.13313073E-02 -0.29661225E-02  0.10435885E+01
 0.68580003E+01  0.47670645E+01  0.99945985E+00  0.13136123E-02 -0.29305114E-02  0.10436157E+01
 0.68640003E+01  0.47730613E+01  0.99946768E+00  0.12961298E-02 -0.28952724E-02  0.10436426E+01
 0.68700003E+01  0.47790581E+01  0.99947541E+00  0.12788578E-02 -0.28604025E-02  0.10436691E+01
 0.68760003E+01  0.47850550E+01  0.99948304E+00  0.12617939E-02 -0.28258985E-02  0.10436953E+01
 0.68820003E+01  0.47910519E+01  0.99949056E+00  0.12449360E-02 -0.27917573E-02  0.10437212E+01
 0.68880003E+01  0.47970489E+01  0.99949798E+00  0.12282819E-02 -0.27579758E-02  0.10437468E+01
 0.68940003E+01  0.48030459E+01  0.99950530E+00  0.12118294E-02 -0.27245511E-02  0.10437720E+01
 0.69000003E+01  0.48090429E+01  0.99951253E+00  0.11955766E-02 -0.26914801E-02  0.10437969E+01
 0.69060003E+01  0.48150400E+01  0.99951965E+00  0.11795211E-02 -0.26587597E-02  0.10438215E+01
 0.69120003E+01  0.48210372E+01  0.99952669E+00  0.11636610E-02 -0.26263869E-02  0.10438458E+01
 0.69180003E+01  0.48270343E+01  0.99953362E+00  0.11479941E-02 -0.25943588E-02  0.10438698E+01
 0.69240003E+01  0.48330316E+01  0.99954047E+00  0.11325184E-02 -0.25626724E-02  0.10438935E+01
 0.69300003E+01  0.48390288E+01  0.99954722E+00  0.11172319E-02 -0.25313246E-02  0.10439169E+01
 0.69360003E+01  0.48450261E+01  0.99955388E+00  0.11021325E-02 -0.25003127E-02  0.10439400E+01
 0.69420003E+01  0.48510235E+01  0.99956045E+00  0.10872182E-02 -0.24696335E-02  0.10439628E+01
 0.69480003E+01  0.48570208E+01  0.99956693E+00  0.10724871E-02 -0.24392843E-02  0.10439853E+01
 0.69540003E+01  0.48630183E+01  0.99957332E+00  0.10579371E-02 -0.24092622E-02  0.10440075E+01
 0.69600003E+01  0.48690157E+01  0.99957963E+00  0.10435663E-02 -0.23795642E-02  0.10440294E+01
 0.69660003E+01  0.48750132E+01  0.99958585E+00  0.10293728E-02 -0.23501875E-02  0.10440511E+01
 0.69720003E+01  0.48810108E+01  0.99959199E+00  0.10153547E-02 -0.23211292E-02  0.10440725E+01
 0.69780003E+01  0.48870083E+01  0.99959804E+00  0.10015100E-02 -0.22923866E-02  0.10440936E+01
 0.69840003E+01  0.48930059E+01  0.99960401E+00  0.98783685E-03 -0.22639568E-02  0.10441144E+01
 0.69900003E+01  0.48990036E+01  0.99960990E+00  0.97433340E-03 -0.22358370E-02  0.10441350E+01
 0.69960003E+01  0.49050012E+01  0.99961571E+00  0.96099780E-03 -0.22080245E-02  0.10441553E+01
 0.70020003E+01  0.49109990E+01  0.99962143E+00  0.94782820E-03 -0.21805165E-02  0.10441753E+01
 0.70080003E+01  0.49169967E+01  0.99962708E+00  0.93482279E-03 -0.21533102E-02  0.10441951E+01
 0.70140003E+01  0.49229945E+01  0.99963266E+00  0.92197976E-03 -0.21264029E-02  0.10442147E+01
 0.70200003E+01  0.49289923E+01  0.99963815E+00  0.90929733E-03 -0.20997920E-02  0.10442339E+01
 0.70260003E+01  0.49349901E+01  0.99964357E+00  0.89677373E-03 -0.20734746E-02  0.10442530E+01
 0.70320003E+01  0.49409880E+01  0.99964892E+00  0.88440720E-03 -0.20474482E-02  0.10442718E+01
 0.70380003E+01  0.49469859E+01  0.99965419E+00  0.87219601E-03 -0.20217101E-02  0.10442903E+01
 0.70440003E+01  0.49529839E+01  0.99965939E+00  0.86013843E-03 -0.19962576E-02  0.10443086E+01
 0.70500003E+01  0.49589818E+01  0.99966452E+00  0.84823275E-03 -0.19710881E-02  0.10443267E+01
 0.70560003E+01  0.49649798E+01  0.99966957E+00  0.83647730E-03 -0.19461991E-02  0.10443445E+01
 0.70620003E+01  0.49709779E+01  0.99967456E+00  0.82487038E-03 -0.19215878E-02  0.10443621E+01
 0.70680003E+01  0.49769759E+01  0.99967947E+00  0.81341035E-03 -0.18972517E-02  0.10443795E+01
 0.70740003E+01  0.49829740E+01  0.99968432E+00  0.80209555E-03 -0.18731883E-02  0.10443966E+01
 0.70800003E+01  0.49889721E+01  0.99968910E+00  0.79092437E-03 -0.18493951E-02  0.10444135E+01
 0.70860003E+01  0.49949703E+01  0.99969382E+00  0.77989518E-03 -0.18258694E-02  0.10444302E+01
 0.70920003E+01  0.50009685E+01  0.99969846E+00  0.76900638E-03 -0.18026089E-02  0.10444467E+01
 0.70980003E+01  0.50069667E+01  0.99970305E+00  0.75825641E-03 -0.17796109E-02  0.10444629E+01
 0.71040003E+01  0.50129649E+01  0.99970757E+00  0.74764367E-03 -0.17568730E-02  0.10444790E+01
 0.71100003E+01  0.50189632E+01  0.99971202E+00  0.73716663E-03 -0.17343929E-02  0.10444948E+01
 0.71160003E+01  0.50249614E+01  0.99971642E+00  0.72682374E-03 -0.17121679E-02  0.10445105E+01
 0.71220003E+01  0.50309598E+01  0.99972075E+00  0.71661348E-03 -0.16901957E-02  0.10445259E+01
 0.71280003E+01  0.50369581E+01  0.99972502E+00  0.70653433E-03 -0.16684739E-02  0.10445411E+01
 0.71340003E+01  0.50429565E+01  0.99972923E+00  0.69658481E-03 -0.16470001E-02  0.10445561E+01
 0.71400003E+01  0.50489548E+01  0.99973338E+00  0.68676344E-03 -0.16257719E-02  0.10445709E+01
 0.71460003E+01  0.50549533E+01  0.99973747E+00  0.67706873E-03 -0.16047869E-02  0.10445855E+01
 0.71520003E+01  0.50609517E+01  0.99974151E+00  0.66749925E-03 -0.15840428E-02  0.10446000E+01
 0.71580003E+01  0.50669502E+01  0.99974549E+00  0.65805355E-03 -0.15635374E-02  0.10446142E+01
 0.71640003E+01  0.50729486E+01  0.99974941E+00  0.64873021E-03 -0.15432681E-02  0.10446282E+01
 0.71700003E+01  0.50789471E+01  0.99975327E+00  0.63952782E-03 -0.15232329E-02  0.10446421E+01
 0.71760003E+01  0.50849457E+01  0.99975709E+00  0.63044498E-03 -0.15034293E-02  0.10446558E+01
 0.71820003E+01  0.50909442E+01  0.99976084E+00  0.62148030E-03 -0.14838552E-02  0.10446692E+01
 0.71880003E+01  0.50969428E+01  0.99976455E+00  0.61263242E-03 -0.14645082E-02  0.10446825E+01
 0.71940003E+01  0.51029414E+01  0.99976820E+00  0.60389998E-03 -0.14453862E-02  0.10446957E+01
 0.72000003E+01  0.51089400E+01  0.99977180E+00  0.59528164E-03 -0.14264870E-02  0.10447086E+01
 0.72060003E+01  0.51149387E+01  0.99977534E+00  0.58677606E-03 -0.14078083E-02  0.10447214E+01
 0.72120003E+01  0.51209373E+01  0.99977884E+00  0.57838193E-03 -0.13893479E-02  0.10447340E+01
 0.72180003E+01  0.51269360E+01  0.99978229E+00  0.57009794E-03 -0.13711037E-02  0.10447464E+01
 0.72240003E+01  0.51329347E+01  0.99978568E+00  0.56192281E-03 -0.13530736E-02  0.10447587E+01
 0.72300003E+01  0.51389334E+01  0.99978903E+00  0.55385526E-03 -0.13352554E-02  0.10447708E+01
 0.72360003E+01  0.51449322E+01  0.99979233E+00  0.54589401E-03 -0.13176470E-02  0.10447827E+01
 0.72420003E+01  0.51509309E+01  0.99979559E+00  0.53803783E-03 -0.13002462E-02  0.10447945E+01
 0.72480003E+01  0.51569297E+01  0.99979879E+00  0.53028546E-03 -0.12830511E-02  0.10448061E+01
 0.72540003E+01  0.51629285E+01  0.99980195E+00  0.52263568E-03 -0.12660595E-02  0.10448176E+01
 0.72600003E+01  0.51689274E+01  0.99980507E+00  0.51508727E-03 -0.12492694E-02  0.10448289E+01
 0.72660003E+01  0.51749262E+01  0.99980814E+00  0.50763904E-03 -0.12326787E-02  0.10448400E+01
 0.72720003E+01  0.51809250E+01  0.99981116E+00  0.50028978E-03 -0.12162855E-02  0.10448510E+01
 0.72780003E+01  0.51869239E+01  0.99981414E+00  0.49303833E-03 -0.12000876E-02  0.10448619E+01
 0.72840003E+01  0.51929228E+01  0.99981708E+00  0.48588351E-03 -0.11840832E-02  0.10448726E+01
 0.72900003E+01  0.51989217E+01  0.99981997E+00  0.47882417E-03 -0.11682702E-02  0.10448831E+01
 0.72960003E+01  0.52049207E+01  0.99982283E+00  0.47185917E-03 -0.11526468E-02  0.10448935E+01
 0.73020003E+01  0.52109196E+01  0.99982564E+00  0.46498738E-03 -0.11372108E-02  0.10449038E+01
 0.73080003E+01  0.52169186E+01  0.99982841E+00  0.45820767E-03 -0.11219604E-02  0.10449139E+01
 0.73140003E+01  0.52229175E+01  0.99983114E+00  0.45151894E-03 -0.11068938E-02  0.10449239E+01
 0.73200003E+01  0.52289165E+01  0.99983383E+00  0.44492009E-03 -0.10920089E-02  0.10449337E+01
 0.73260003E+01  0.52349155E+01  0.99983648E+00  0.43841003E-03 -0.10773040E-02  0.10449434E+01
 0.73320003E+01  0.52409146E+01  0.99983909E+00  0.43198770E-03 -0.10627770E-02  0.10449530E+01
 0.73380003E+01  0.52469136E+01  0.99984167E+00  0.42565202E-03 -0.10484263E-02  0.10449624E+01
 0.73440003E+01  0.52529127E+01  0.99984420E+00  0.41940195E-03 -0.10342499E-02  0.10449717E+01
 0.73500003E+01  0.52589117E+01  0.99984670E+00  0.41323645E-03 -0.10202460E-02  0.10449809E+01
 0.73560003E+01  0.52649108E+01  0.99984916E+00  0.40715448E-03 -0.10064129E-02  0.10449900E+01
 0.73620003E+01  0.52709099E+01  0.99985159E+00  0.40115503E-03 -0.99274863E-03  0.10449989E+01
 0.73680003E+01  0.52769091E+01  0.99985398E+00  0.39523709E-03 -0.97925152E-03  0.10450077E+01
 0.73740004E+01  0.52829082E+01  0.99985633E+00  0.38939966E-03 -0.96591978E-03  0.10450164E+01
 0.73800004E+01  0.52889073E+01  0.99985865E+00  0.38364175E-03 -0.95275166E-03  0.10450249E+01
 0.73860004E+01  0.52949065E+01  0.99986094E+00  0.37796239E-03 -0.93974542E-03  0.10450334E+01
 0.73920004E+01  0.53009057E+01  0.99986319E+00  0.37236060E-03 -0.92689934E-03  0.10450417E+01
 0.73980004E+01  0.53069048E+01  0.99986541E+00  0.36683545E-03 -0.91421172E-03  0.10450499E+01
 0.74040004E+01  0.53129040E+01  0.99986760E+00  0.36138597E-03 -0.90168085E-03  0.10450580E+01
 0.74100004E+01  0.53189033E+01  0.99986975E+00  0.35601123E-03 -0.88930507E-03  0.10450660E+01
 0.74160004E+01  0.53249025E+01  0.99987187E+00  0.35071031E-03 -0.87708271E-03  0.10450738E+01
 0.74220004E+01  0.53309017E+01  0.99987396E+00  0.34548229E-03 -0.86501211E-03  0.10450816E+01
 0.74280004E+01  0.53369010E+01  0.99987602E+00  0.34032626E-03 -0.85309164E-03  0.10450892E+01
 0.74340004E+01  0.53429002E+01  0.99987804E+00  0.33524134E-03 -0.84131968E-03  0.10450968E+01
 0.74400004E+01  0.53488995E+01  0.99988004E+00  0.33022662E-03 -0.82969463E-03  0.10451042E+01
 0.74460004E+01  0.53548988E+01  0.99988201E+00  0.32528124E-03 -0.81821488E-03  0.10451115E+01
 0.74520004E+01  0.53608981E+01  0.99988395E+00  0.32040433E-03 -0.80687885E-03  0.10451187E+01
 0.74580004E+01  0.53668974E+01  0.99988585E+00  0.31559503E-03 -0.79568498E-03  0.10451258E+01
 0.74640004E+01  0.53728967E+01  0.99988774E+00  0.31085249E-03 -0.78463172E-03  0.10451328E+01
 0.74700004E+01  0.53788961E+01  0.99988959E+00  0.30617588E-03 -0.77371752E-03  0.10451398E+01
 0.74760004E+01  0.53848954E+01  0.99989141E+00  0.30156435E-03 -0.76294086E-03  0.10451466E+01
 0.74820004E+01  0.53908947E+01  0.99989321E+00  0.29701710E-03 -0.75230023E-03  0.10451533E+01
