#    eta               f             df/deta       d2f/deta^2       d3f/deta^3            v Rex
#  0.00000000E+00    # beta 
 0.68400003E+00  0.77563128E-01  0.22659225E+00  0.32908466E+00 -0.12762418E-01  0.38712989E-01
 0.69000003E+00  0.78928309E-01  0.22856654E+00  0.32900746E+00 -0.12984001E-01  0.39391305E-01
 0.69600003E+00  0.80305334E-01  0.23054036E+00  0.32892892E+00 -0.13207373E-01  0.40075382E-01
 0.70200003E+00  0.81694200E-01  0.23251371E+00  0.32884903E+00 -0.13432529E-01  0.40765215E-01
 0.70800003E+00  0.83094905E-01  0.23448657E+00  0.32876779E+00 -0.13659464E-01  0.41460797E-01
 0.71400003E+00  0.84507446E-01  0.23645894E+00  0.32868519E+00 -0.13888173E-01  0.42162123E-01
 0.72000003E+00  0.85931820E-01  0.23843081E+00  0.32860120E+00 -0.14118650E-01  0.42869187E-01
 0.72600003E+00  0.87368024E-01  0.24040218E+00  0.32851583E+00 -0.14350889E-01  0.43581983E-01
 0.73200003E+00  0.88816054E-01  0.24237303E+00  0.32842906E+00 -0.14584886E-01  0.44300505E-01
 0.73800004E+00  0.90275908E-01  0.24434335E+00  0.32834088E+00 -0.14820635E-01  0.45024747E-01
 0.74400004E+00  0.91747582E-01  0.24631314E+00  0.32825128E+00 -0.15058130E-01  0.45754702E-01
 0.75000004E+00  0.93231074E-01  0.24828239E+00  0.32816025E+00 -0.15297366E-01  0.46490364E-01
 0.75600004E+00  0.94726379E-01  0.25025109E+00  0.32806778E+00 -0.15538336E-01  0.47231727E-01
 0.76200004E+00  0.96233495E-01  0.25221923E+00  0.32797386E+00 -0.15781035E-01  0.47978783E-01
 0.76800004E+00  0.97752419E-01  0.25418680E+00  0.32787847E+00 -0.16025457E-01  0.48731527E-01
 0.77400004E+00  0.99283146E-01  0.25615380E+00  0.32778162E+00 -0.16271595E-01  0.49489951E-01
 0.78000004E+00  0.10082567E+00  0.25812021E+00  0.32768328E+00 -0.16519444E-01  0.50254049E-01
 0.78600004E+00  0.10238000E+00  0.26008602E+00  0.32758346E+00 -0.16768997E-01  0.51023813E-01
 0.79200004E+00  0.10394611E+00  0.26205124E+00  0.32748213E+00 -0.17020247E-01  0.51799237E-01
 0.79800004E+00  0.10552402E+00  0.26401584E+00  0.32737929E+00 -0.17273189E-01  0.52580313E-01
 0.80400004E+00  0.10711371E+00  0.26597982E+00  0.32727492E+00 -0.17527816E-01  0.53367034E-01
 0.81000004E+00  0.10871519E+00  0.26794316E+00  0.32716903E+00 -0.17784121E-01  0.54159392E-01
 0.81600004E+00  0.11032844E+00  0.26990587E+00  0.32706159E+00 -0.18042098E-01  0.54957380E-01
 0.82200004E+00  0.11195347E+00  0.27186793E+00  0.32695260E+00 -0.18301739E-01  0.55760991E-01
 0.82800004E+00  0.11359027E+00  0.27382933E+00  0.32684204E+00 -0.18563037E-01  0.56570216E-01
 0.83400004E+00  0.11523883E+00  0.27579007E+00  0.32672991E+00 -0.18825987E-01  0.57385048E-01
 0.84000004E+00  0.11689916E+00  0.27775012E+00  0.32661621E+00 -0.19090580E-01  0.58205478E-01
 0.84600004E+00  0.11857124E+00  0.27970949E+00  0.32650090E+00 -0.19356809E-01  0.59031499E-01
 0.85200004E+00  0.12025508E+00  0.28166817E+00  0.32638400E+00 -0.19624668E-01  0.59863103E-01
 0.85800004E+00  0.12195067E+00  0.28362613E+00  0.32626549E+00 -0.19894148E-01  0.60700280E-01
 0.86400004E+00  0.12365801E+00  0.28558339E+00  0.32614535E+00 -0.20165242E-01  0.61543024E-01
 0.87000004E+00  0.12537709E+00  0.28753991E+00  0.32602358E+00 -0.20437943E-01  0.62391324E-01
 0.87600004E+00  0.12710790E+00  0.28949570E+00  0.32590017E+00 -0.20712243E-01  0.63245173E-01
 0.88200004E+00  0.12885045E+00  0.29145075E+00  0.32577511E+00 -0.20988134E-01  0.64104562E-01
 0.88800004E+00  0.13060472E+00  0.29340504E+00  0.32564839E+00 -0.21265609E-01  0.64969482E-01
 0.89400004E+00  0.13237072E+00  0.29535856E+00  0.32552001E+00 -0.21544659E-01  0.65839924E-01
 0.90000004E+00  0.13414844E+00  0.29731131E+00  0.32538994E+00 -0.21825276E-01  0.66715879E-01
 0.90600004E+00  0.13593787E+00  0.29926328E+00  0.32525818E+00 -0.22107452E-01  0.67597337E-01
 0.91200004E+00  0.13773901E+00  0.30121445E+00  0.32512473E+00 -0.22391179E-01  0.68484290E-01
 0.91800004E+00  0.13955185E+00  0.30316481E+00  0.32498957E+00 -0.22676449E-01  0.69376728E-01
 0.92400004E+00  0.14137640E+00  0.30511436E+00  0.32485270E+00 -0.22963252E-01  0.70274641E-01
 0.93000004E+00  0.14321264E+00  0.30706308E+00  0.32471410E+00 -0.23251582E-01  0.71178020E-01
 0.93600004E+00  0.14506057E+00  0.30901097E+00  0.32457376E+00 -0.23541428E-01  0.72086854E-01
 0.94200004E+00  0.14692019E+00  0.31095801E+00  0.32443168E+00 -0.23832782E-01  0.73001135E-01
 0.94800005E+00  0.14879148E+00  0.31290419E+00  0.32428785E+00 -0.24125635E-01  0.73920851E-01
 0.95400005E+00  0.15067445E+00  0.31484950E+00  0.32414226E+00 -0.24419979E-01  0.74845993E-01
