#    eta               f             df/deta       d2f/deta^2       d3f/deta^3            v Rex
# -0.19878900E+00    # beta 
 0.74940004E+01  0.40020767E+01  0.99523780E+00  0.92971411E-02 -0.16062949E-01  0.17281179E+01
 0.75000004E+01  0.40080483E+01  0.99529331E+00  0.92011621E-02 -0.15923233E-01  0.17283259E+01
 0.75060004E+01  0.40140202E+01  0.99534825E+00  0.91060187E-02 -0.15784421E-01  0.17285320E+01
 0.75120004E+01  0.40199925E+01  0.99540261E+00  0.90117057E-02 -0.15646509E-01  0.17287362E+01
 0.75180004E+01  0.40259651E+01  0.99545642E+00  0.89182176E-02 -0.15509495E-01  0.17289383E+01
 0.75240004E+01  0.40319379E+01  0.99550966E+00  0.88255490E-02 -0.15373378E-01  0.17291386E+01
 0.75300004E+01  0.40379112E+01  0.99556235E+00  0.87336945E-02 -0.15238155E-01  0.17293369E+01
 0.75360004E+01  0.40438847E+01  0.99561450E+00  0.86426489E-02 -0.15103823E-01  0.17295333E+01
 0.75420004E+01  0.40498585E+01  0.99566609E+00  0.85524067E-02 -0.14970379E-01  0.17297278E+01
 0.75480004E+01  0.40558327E+01  0.99571715E+00  0.84629627E-02 -0.14837823E-01  0.17299204E+01
 0.75540004E+01  0.40618071E+01  0.99576768E+00  0.83743114E-02 -0.14706150E-01  0.17301111E+01
 0.75600004E+01  0.40677819E+01  0.99581767E+00  0.82864477E-02 -0.14575358E-01  0.17303001E+01
 0.75660004E+01  0.40737569E+01  0.99586714E+00  0.81993663E-02 -0.14445446E-01  0.17304871E+01
 0.75720004E+01  0.40797322E+01  0.99591609E+00  0.81130618E-02 -0.14316409E-01  0.17306724E+01
 0.75780004E+01  0.40857079E+01  0.99596453E+00  0.80275290E-02 -0.14188247E-01  0.17308558E+01
 0.75840004E+01  0.40916838E+01  0.99601245E+00  0.79427627E-02 -0.14060955E-01  0.17310375E+01
 0.75900004E+01  0.40976600E+01  0.99605987E+00  0.78587577E-02 -0.13934531E-01  0.17312174E+01
 0.75960004E+01  0.41036365E+01  0.99610678E+00  0.77755088E-02 -0.13808973E-01  0.17313955E+01
 0.76020004E+01  0.41096133E+01  0.99615320E+00  0.76930108E-02 -0.13684277E-01  0.17315719E+01
 0.76080004E+01  0.41155903E+01  0.99619912E+00  0.76112585E-02 -0.13560441E-01  0.17317465E+01
 0.76140004E+01  0.41215677E+01  0.99624456E+00  0.75302467E-02 -0.13437463E-01  0.17319194E+01
 0.76200004E+01  0.41275452E+01  0.99628951E+00  0.74499705E-02 -0.13315338E-01  0.17320906E+01
 0.76260004E+01  0.41335231E+01  0.99633399E+00  0.73704245E-02 -0.13194065E-01  0.17322601E+01
 0.76320004E+01  0.41395012E+01  0.99637798E+00  0.72916037E-02 -0.13073640E-01  0.17324279E+01
 0.76380004E+01  0.41454796E+01  0.99642151E+00  0.72135031E-02 -0.12954061E-01  0.17325941E+01
 0.76440004E+01  0.41514583E+01  0.99646457E+00  0.71361175E-02 -0.12835324E-01  0.17327586E+01
 0.76500004E+01  0.41574372E+01  0.99650717E+00  0.70594420E-02 -0.12717427E-01  0.17329215E+01
 0.76560004E+01  0.41634164E+01  0.99654931E+00  0.69834715E-02 -0.12600367E-01  0.17330828E+01
 0.76620004E+01  0.41693958E+01  0.99659099E+00  0.69082009E-02 -0.12484139E-01  0.17332424E+01
 0.76680004E+01  0.41753754E+01  0.99663223E+00  0.68336254E-02 -0.12368743E-01  0.17334004E+01
 0.76740004E+01  0.41813554E+01  0.99667302E+00  0.67597399E-02 -0.12254173E-01  0.17335569E+01
 0.76800004E+01  0.41873355E+01  0.99671337E+00  0.66865394E-02 -0.12140428E-01  0.17337118E+01
 0.76860004E+01  0.41933159E+01  0.99675328E+00  0.66140191E-02 -0.12027504E-01  0.17338651E+01
 0.76920004E+01  0.41992965E+01  0.99679276E+00  0.65421740E-02 -0.11915398E-01  0.17340169E+01
 0.76980004E+01  0.42052774E+01  0.99683181E+00  0.64709992E-02 -0.11804107E-01  0.17341671E+01
 0.77040004E+01  0.42112585E+01  0.99687044E+00  0.64004898E-02 -0.11693627E-01  0.17343159E+01
 0.77100004E+01  0.42172398E+01  0.99690864E+00  0.63306410E-02 -0.11583956E-01  0.17344631E+01
 0.77160004E+01  0.42232214E+01  0.99694643E+00  0.62614479E-02 -0.11475090E-01  0.17346088E+01
 0.77220004E+01  0.42292032E+01  0.99698380E+00  0.61929058E-02 -0.11367025E-01  0.17347530E+01
 0.77280004E+01  0.42351852E+01  0.99702076E+00  0.61250097E-02 -0.11259760E-01  0.17348958E+01
 0.77340004E+01  0.42411674E+01  0.99705732E+00  0.60577550E-02 -0.11153289E-01  0.17350371E+01
 0.77400004E+01  0.42471499E+01  0.99709348E+00  0.59911368E-02 -0.11047611E-01  0.17351770E+01
 0.77460004E+01  0.42531325E+01  0.99712924E+00  0.59251505E-02 -0.10942722E-01  0.17353155E+01
 0.77520004E+01  0.42591154E+01  0.99716460E+00  0.58597912E-02 -0.10838617E-01  0.17354525E+01
 0.77580004E+01  0.42650985E+01  0.99719957E+00  0.57950544E-02 -0.10735295E-01  0.17355881E+01
 0.77640004E+01  0.42710818E+01  0.99723416E+00  0.57309352E-02 -0.10632752E-01  0.17357223E+01
 0.77700004E+01  0.42770653E+01  0.99726837E+00  0.56674292E-02 -0.10530983E-01  0.17358551E+01
 0.77760004E+01  0.42830490E+01  0.99730219E+00  0.56045315E-02 -0.10429987E-01  0.17359866E+01
 0.77820004E+01  0.42890329E+01  0.99733564E+00  0.55422376E-02 -0.10329759E-01  0.17361167E+01
 0.77880004E+01  0.42950170E+01  0.99736872E+00  0.54805429E-02 -0.10230296E-01  0.17362455E+01
 0.77940004E+01  0.43010013E+01  0.99740143E+00  0.54194428E-02 -0.10131594E-01  0.17363729E+01
 0.78000004E+01  0.43069858E+01  0.99743377E+00  0.53589327E-02 -0.10033650E-01  0.17364990E+01
 0.78060004E+01  0.43129705E+01  0.99746575E+00  0.52990082E-02 -0.99364613E-02  0.17366238E+01
 0.78120004E+01  0.43189554E+01  0.99749738E+00  0.52396646E-02 -0.98400234E-02  0.17367472E+01
 0.78180004E+01  0.43249405E+01  0.99752865E+00  0.51808976E-02 -0.97443331E-02  0.17368694E+01
 0.78240004E+01  0.43309257E+01  0.99755957E+00  0.51227026E-02 -0.96493869E-02  0.17369903E+01
 0.78300004E+01  0.43369112E+01  0.99759014E+00  0.50650751E-02 -0.95551812E-02  0.17371100E+01
 0.78360004E+01  0.43428968E+01  0.99762037E+00  0.50080108E-02 -0.94617126E-02  0.17372284E+01
 0.78420004E+01  0.43488826E+01  0.99765025E+00  0.49515051E-02 -0.93689774E-02  0.17373455E+01
 0.78480004E+01  0.43548686E+01  0.99767980E+00  0.48955538E-02 -0.92769721E-02  0.17374614E+01
 0.78540004E+01  0.43608548E+01  0.99770902E+00  0.48401525E-02 -0.91856932E-02  0.17375761E+01
 0.78600004E+01  0.43668411E+01  0.99773790E+00  0.47852968E-02 -0.90951371E-02  0.17376896E+01
 0.78660004E+01  0.43728276E+01  0.99776646E+00  0.47309824E-02 -0.90053002E-02  0.17378019E+01
 0.78720004E+01  0.43788143E+01  0.99779469E+00  0.46772049E-02 -0.89161789E-02  0.17379129E+01
 0.78780004E+01  0.43848011E+01  0.99782260E+00  0.46239602E-02 -0.88277696E-02  0.17380228E+01
 0.78840004E+01  0.43907882E+01  0.99785020E+00  0.45712438E-02 -0.87400687E-02  0.17381316E+01
 0.78900004E+01  0.43967753E+01  0.99787747E+00  0.45190517E-02 -0.86530726E-02  0.17382392E+01
 0.78960004E+01  0.44027627E+01  0.99790444E+00  0.44673796E-02 -0.85667777E-02  0.17383456E+01
 0.79020004E+01  0.44087502E+01  0.99793110E+00  0.44162232E-02 -0.84811803E-02  0.17384509E+01
 0.79080004E+01  0.44147378E+01  0.99795745E+00  0.43655784E-02 -0.83962769E-02  0.17385550E+01
 0.79140004E+01  0.44207257E+01  0.99798350E+00  0.43154411E-02 -0.83120637E-02  0.17386581E+01
 0.79200004E+01  0.44267136E+01  0.99800925E+00  0.42658071E-02 -0.82285372E-02  0.17387600E+01
 0.79260004E+01  0.44327018E+01  0.99803471E+00  0.42166723E-02 -0.81456936E-02  0.17388609E+01
 0.79320004E+01  0.44386900E+01  0.99805987E+00  0.41680327E-02 -0.80635294E-02  0.17389606E+01
 0.79380004E+01  0.44446785E+01  0.99808474E+00  0.41198841E-02 -0.79820409E-02  0.17390593E+01
 0.79440004E+01  0.44506671E+01  0.99810932E+00  0.40722225E-02 -0.79012244E-02  0.17391569E+01
 0.79500004E+01  0.44566558E+01  0.99813362E+00  0.40250439E-02 -0.78210762E-02  0.17392534E+01
 0.79560004E+01  0.44626447E+01  0.99815764E+00  0.39783443E-02 -0.77415928E-02  0.17393489E+01
 0.79620004E+01  0.44686337E+01  0.99818138E+00  0.39321197E-02 -0.76627703E-02  0.17394434E+01
 0.79680004E+01  0.44746228E+01  0.99820484E+00  0.38863662E-02 -0.75846052E-02  0.17395369E+01
 0.79740004E+01  0.44806121E+01  0.99822803E+00  0.38410798E-02 -0.75070938E-02  0.17396293E+01
 0.79800004E+01  0.44866015E+01  0.99825095E+00  0.37962566E-02 -0.74302324E-02  0.17397207E+01
 0.79860004E+01  0.44925911E+01  0.99827360E+00  0.37518927E-02 -0.73540173E-02  0.17398111E+01
 0.79920004E+01  0.44985808E+01  0.99829598E+00  0.37079843E-02 -0.72784449E-02  0.17399005E+01
 0.79980004E+01  0.45045707E+01  0.99831811E+00  0.36645275E-02 -0.72035114E-02  0.17399890E+01
 0.80040004E+01  0.45105606E+01  0.99833997E+00  0.36215185E-02 -0.71292132E-02  0.17400764E+01
 0.80100004E+01  0.45165507E+01  0.99836158E+00  0.35789535E-02 -0.70555466E-02  0.17401629E+01
 0.80160004E+01  0.45225410E+01  0.99838293E+00  0.35368287E-02 -0.69825080E-02  0.17402485E+01
 0.80220004E+01  0.45285313E+01  0.99840403E+00  0.34951404E-02 -0.69100936E-02  0.17403331E+01
 0.80280004E+01  0.45345218E+01  0.99842489E+00  0.34538847E-02 -0.68382998E-02  0.17404168E+01
 0.80340004E+01  0.45405124E+01  0.99844549E+00  0.34130581E-02 -0.67671228E-02  0.17404995E+01
 0.80400004E+01  0.45465032E+01  0.99846586E+00  0.33726567E-02 -0.66965592E-02  0.17405814E+01
 0.80460004E+01  0.45524940E+01  0.99848598E+00  0.33326771E-02 -0.66266050E-02  0.17406623E+01
 0.80520004E+01  0.45584850E+01  0.99850586E+00  0.32931154E-02 -0.65572568E-02  0.17407423E+01
 0.80580004E+01  0.45644761E+01  0.99852551E+00  0.32539681E-02 -0.64885107E-02  0.17408214E+01
 0.80640004E+01  0.45704673E+01  0.99854492E+00  0.32152315E-02 -0.64203632E-02  0.17408997E+01
 0.80700004E+01  0.45764586E+01  0.99856410E+00  0.31769021E-02 -0.63528106E-02  0.17409770E+01
 0.80760004E+01  0.45824500E+01  0.99858306E+00  0.31389764E-02 -0.62858492E-02  0.17410536E+01
 0.80820004E+01  0.45884416E+01  0.99860178E+00  0.31014508E-02 -0.62194754E-02  0.17411292E+01
 0.80880004E+01  0.45944333E+01  0.99862029E+00  0.30643217E-02 -0.61536855E-02  0.17412040E+01
 0.80940004E+01  0.46004250E+01  0.99863857E+00  0.30275857E-02 -0.60884759E-02  0.17412780E+01
 0.81000004E+01  0.46064169E+01  0.99865663E+00  0.29912394E-02 -0.60238429E-02  0.17413511E+01
 0.81060004E+01  0.46124089E+01  0.99867447E+00  0.29552792E-02 -0.59597829E-02  0.17414234E+01
 0.81120004E+01  0.46184010E+01  0.99869210E+00  0.29197017E-02 -0.58962922E-02  0.17414949E+01
 0.81180004E+01  0.46243932E+01  0.99870952E+00  0.28845036E-02 -0.58333672E-02  0.17415655E+01
 0.81240004E+01  0.46303855E+01  0.99872673E+00  0.28496814E-02 -0.57710044E-02  0.17416354E+01
 0.81300004E+01  0.46363779E+01  0.99874373E+00  0.28152318E-02 -0.57092000E-02  0.17417045E+01
 0.81360004E+01  0.46423704E+01  0.99876052E+00  0.27811514E-02 -0.56479505E-02  0.17417728E+01
 0.81420004E+01  0.46483630E+01  0.99877711E+00  0.27474370E-02 -0.55872523E-02  0.17418403E+01
 0.81480004E+01  0.46543558E+01  0.99879350E+00  0.27140851E-02 -0.55271017E-02  0.17419070E+01
 0.81540004E+01  0.46603486E+01  0.99880969E+00  0.26810927E-02 -0.54674951E-02  0.17419730E+01
 0.81600004E+01  0.46663415E+01  0.99882569E+00  0.26484563E-02 -0.54084291E-02  0.17420383E+01
 0.81660004E+01  0.46723345E+01  0.99884148E+00  0.26161728E-02 -0.53498999E-02  0.17421027E+01
 0.81720004E+01  0.46783276E+01  0.99885709E+00  0.25842390E-02 -0.52919041E-02  0.17421665E+01
 0.81780004E+01  0.46843207E+01  0.99887251E+00  0.25526516E-02 -0.52344380E-02  0.17422295E+01
 0.81840004E+01  0.46903140E+01  0.99888773E+00  0.25214075E-02 -0.51774981E-02  0.17422918E+01
 0.81900004E+01  0.46963074E+01  0.99890277E+00  0.24905035E-02 -0.51210808E-02  0.17423534E+01
 0.81960004E+01  0.47023009E+01  0.99891763E+00  0.24599366E-02 -0.50651827E-02  0.17424142E+01
 0.82020004E+01  0.47082944E+01  0.99893230E+00  0.24297036E-02 -0.50098001E-02  0.17424744E+01
 0.82080004E+01  0.47142880E+01  0.99894679E+00  0.23998015E-02 -0.49549295E-02  0.17425338E+01
 0.82140004E+01  0.47202818E+01  0.99896111E+00  0.23702271E-02 -0.49005675E-02  0.17425926E+01
 0.82200004E+01  0.47262756E+01  0.99897525E+00  0.23409774E-02 -0.48467105E-02  0.17426507E+01
 0.82260004E+01  0.47322695E+01  0.99898921E+00  0.23120495E-02 -0.47933550E-02  0.17427081E+01
 0.82320004E+01  0.47382634E+01  0.99900300E+00  0.22834402E-02 -0.47404976E-02  0.17427648E+01
 0.82380004E+01  0.47442575E+01  0.99901662E+00  0.22551467E-02 -0.46881346E-02  0.17428209E+01
 0.82440004E+01  0.47502516E+01  0.99903007E+00  0.22271660E-02 -0.46362628E-02  0.17428763E+01
 0.82500004E+01  0.47562458E+01  0.99904336E+00  0.21994951E-02 -0.45848785E-02  0.17429311E+01
 0.82560004E+01  0.47622401E+01  0.99905647E+00  0.21721311E-02 -0.45339785E-02  0.17429853E+01
 0.82620004E+01  0.47682345E+01  0.99906943E+00  0.21450712E-02 -0.44835591E-02  0.17430388E+01
 0.82680004E+01  0.47742290E+01  0.99908222E+00  0.21183124E-02 -0.44336170E-02  0.17430916E+01
 0.82740004E+01  0.47802235E+01  0.99909486E+00  0.20918519E-02 -0.43841488E-02  0.17431439E+01
 0.82800004E+01  0.47862181E+01  0.99910733E+00  0.20656869E-02 -0.43351510E-02  0.17431955E+01
 0.82860004E+01  0.47922128E+01  0.99911965E+00  0.20398145E-02 -0.42866203E-02  0.17432465E+01
 0.82920004E+01  0.47982075E+01  0.99913182E+00  0.20142320E-02 -0.42385532E-02  0.17432970E+01
 0.82980004E+01  0.48042024E+01  0.99914383E+00  0.19889366E-02 -0.41909464E-02  0.17433468E+01
 0.83040004E+01  0.48101973E+01  0.99915570E+00  0.19639255E-02 -0.41437966E-02  0.17433960E+01
 0.83100004E+01  0.48161922E+01  0.99916741E+00  0.19391961E-02 -0.40971003E-02  0.17434447E+01
 0.83160004E+01  0.48221873E+01  0.99917897E+00  0.19147455E-02 -0.40508542E-02  0.17434927E+01
 0.83220004E+01  0.48281824E+01  0.99919039E+00  0.18905711E-02 -0.40050550E-02  0.17435402E+01
 0.83280004E+01  0.48341775E+01  0.99920167E+00  0.18666703E-02 -0.39596993E-02  0.17435872E+01
 0.83340004E+01  0.48401728E+01  0.99921280E+00  0.18430403E-02 -0.39147840E-02  0.17436335E+01
 0.83400004E+01  0.48461681E+01  0.99922379E+00  0.18196786E-02 -0.38703055E-02  0.17436794E+01
 0.83460004E+01  0.48521635E+01  0.99923465E+00  0.17965825E-02 -0.38262608E-02  0.17437246E+01
 0.83520004E+01  0.48581589E+01  0.99924536E+00  0.17737494E-02 -0.37826464E-02  0.17437694E+01
 0.83580004E+01  0.48641544E+01  0.99925594E+00  0.17511769E-02 -0.37394592E-02  0.17438136E+01
 0.83640004E+01  0.48701500E+01  0.99926638E+00  0.17288622E-02 -0.36966959E-02  0.17438572E+01
 0.83700004E+01  0.48761456E+01  0.99927669E+00  0.17068029E-02 -0.36543532E-02  0.17439003E+01
 0.83760004E+01  0.48821413E+01  0.99928687E+00  0.16849965E-02 -0.36124280E-02  0.17439430E+01
 0.83820004E+01  0.48881370E+01  0.99929692E+00  0.16634404E-02 -0.35709170E-02  0.17439851E+01
 0.83880004E+01  0.48941329E+01  0.99930684E+00  0.16421322E-02 -0.35298170E-02  0.17440266E+01
 0.83940004E+01  0.49001287E+01  0.99931663E+00  0.16210695E-02 -0.34891249E-02  0.17440677E+01
 0.84000004E+01  0.49061247E+01  0.99932630E+00  0.16002498E-02 -0.34488374E-02  0.17441083E+01
 0.84060004E+01  0.49121206E+01  0.99933584E+00  0.15796706E-02 -0.34089515E-02  0.17441484E+01
 0.84120004E+01  0.49181167E+01  0.99934526E+00  0.15593297E-02 -0.33694639E-02  0.17441880E+01
 0.84180004E+01  0.49241128E+01  0.99935456E+00  0.15392245E-02 -0.33303716E-02  0.17442271E+01
 0.84240004E+01  0.49301089E+01  0.99936374E+00  0.15193528E-02 -0.32916714E-02  0.17442658E+01
 0.84300004E+01  0.49361051E+01  0.99937280E+00  0.14997121E-02 -0.32533603E-02  0.17443040E+01
 0.84360004E+01  0.49421014E+01  0.99938174E+00  0.14803002E-02 -0.32154350E-02  0.17443417E+01
 0.84420004E+01  0.49480977E+01  0.99939057E+00  0.14611148E-02 -0.31778927E-02  0.17443789E+01
 0.84480004E+01  0.49540941E+01  0.99939928E+00  0.14421535E-02 -0.31407301E-02  0.17444157E+01
 0.84540004E+01  0.49600905E+01  0.99940788E+00  0.14234142E-02 -0.31039443E-02  0.17444520E+01
 0.84600004E+01  0.49660870E+01  0.99941637E+00  0.14048945E-02 -0.30675322E-02  0.17444879E+01
 0.84660004E+01  0.49720835E+01  0.99942474E+00  0.13865922E-02 -0.30314908E-02  0.17445234E+01
 0.84720004E+01  0.49780801E+01  0.99943301E+00  0.13685051E-02 -0.29958171E-02  0.17445584E+01
 0.84780004E+01  0.49840767E+01  0.99944117E+00  0.13506310E-02 -0.29605081E-02  0.17445930E+01
 0.84840004E+01  0.49900734E+01  0.99944922E+00  0.13329677E-02 -0.29255608E-02  0.17446271E+01
 0.84900004E+01  0.49960701E+01  0.99945717E+00  0.13155131E-02 -0.28909723E-02  0.17446609E+01
 0.84960004E+01  0.50020669E+01  0.99946502E+00  0.12982650E-02 -0.28567397E-02  0.17446942E+01
 0.85020004E+01  0.50080637E+01  0.99947276E+00  0.12812213E-02 -0.28228599E-02  0.17447271E+01
 0.85080004E+01  0.50140605E+01  0.99948040E+00  0.12643799E-02 -0.27893300E-02  0.17447595E+01
 0.85140004E+01  0.50200574E+01  0.99948794E+00  0.12477387E-02 -0.27561473E-02  0.17447916E+01
 0.85200004E+01  0.50260544E+01  0.99949538E+00  0.12312955E-02 -0.27233087E-02  0.17448233E+01
 0.85260004E+01  0.50320514E+01  0.99950272E+00  0.12150485E-02 -0.26908114E-02  0.17448546E+01
 0.85320004E+01  0.50380484E+01  0.99950996E+00  0.11989954E-02 -0.26586525E-02  0.17448855E+01
 0.85380004E+01  0.50440455E+01  0.99951711E+00  0.11831344E-02 -0.26268293E-02  0.17449160E+01
 0.85440004E+01  0.50500426E+01  0.99952416E+00  0.11674633E-02 -0.25953388E-02  0.17449461E+01
 0.85500004E+01  0.50560398E+01  0.99953112E+00  0.11519802E-02 -0.25641782E-02  0.17449759E+01
 0.85560004E+01  0.50620370E+01  0.99953799E+00  0.11366832E-02 -0.25333448E-02  0.17450052E+01
 0.85620004E+01  0.50680342E+01  0.99954477E+00  0.11215702E-02 -0.25028358E-02  0.17450342E+01
 0.85680004E+01  0.50740315E+01  0.99955146E+00  0.11066394E-02 -0.24726484E-02  0.17450629E+01
 0.85740004E+01  0.50800288E+01  0.99955805E+00  0.10918888E-02 -0.24427798E-02  0.17450912E+01
 0.85800004E+01  0.50860262E+01  0.99956456E+00  0.10773165E-02 -0.24132274E-02  0.17451191E+01
 0.85860004E+01  0.50920236E+01  0.99957099E+00  0.10629206E-02 -0.23839883E-02  0.17451466E+01
 0.85920004E+01  0.50980211E+01  0.99957732E+00  0.10486993E-02 -0.23550598E-02  0.17451739E+01
 0.85980004E+01  0.51040185E+01  0.99958358E+00  0.10346507E-02 -0.23264394E-02  0.17452007E+01
 0.86040004E+01  0.51100161E+01  0.99958974E+00  0.10207729E-02 -0.22981243E-02  0.17452272E+01
 0.86100004E+01  0.51160136E+01  0.99959583E+00  0.10070641E-02 -0.22701118E-02  0.17452534E+01
 0.86160004E+01  0.51220112E+01  0.99960183E+00  0.99352258E-03 -0.22423992E-02  0.17452793E+01
 0.86220004E+01  0.51280088E+01  0.99960776E+00  0.98014647E-03 -0.22149841E-02  0.17453048E+01
 0.86280004E+01  0.51340065E+01  0.99961360E+00  0.96693400E-03 -0.21878636E-02  0.17453300E+01
 0.86340004E+01  0.51400042E+01  0.99961936E+00  0.95388343E-03 -0.21610354E-02  0.17453549E+01
 0.86400004E+01  0.51460019E+01  0.99962505E+00  0.94099299E-03 -0.21344966E-02  0.17453794E+01
 0.86460004E+01  0.51519997E+01  0.99963066E+00  0.92826097E-03 -0.21082449E-02  0.17454037E+01
 0.86520004E+01  0.51579975E+01  0.99963619E+00  0.91568565E-03 -0.20822775E-02  0.17454276E+01
 0.86580004E+01  0.51639953E+01  0.99964165E+00  0.90326533E-03 -0.20565921E-02  0.17454512E+01
 0.86640004E+01  0.51699932E+01  0.99964704E+00  0.89099832E-03 -0.20311859E-02  0.17454746E+01
 0.86700004E+01  0.51759911E+01  0.99965235E+00  0.87888296E-03 -0.20060567E-02  0.17454976E+01
 0.86760004E+01  0.51819890E+01  0.99965759E+00  0.86691759E-03 -0.19812018E-02  0.17455203E+01
 0.86820004E+01  0.51879870E+01  0.99966275E+00  0.85510058E-03 -0.19566188E-02  0.17455427E+01
 0.86880004E+01  0.51939850E+01  0.99966785E+00  0.84343029E-03 -0.19323051E-02  0.17455649E+01
 0.86940004E+01  0.51999830E+01  0.99967288E+00  0.83190513E-03 -0.19082585E-02  0.17455867E+01
 0.87000004E+01  0.52059811E+01  0.99967784E+00  0.82052349E-03 -0.18844764E-02  0.17456083E+01
 0.87060004E+01  0.52119791E+01  0.99968273E+00  0.80928379E-03 -0.18609563E-02  0.17456296E+01
 0.87120004E+01  0.52179772E+01  0.99968755E+00  0.79818447E-03 -0.18376960E-02  0.17456506E+01
 0.87180004E+01  0.52239754E+01  0.99969231E+00  0.78722398E-03 -0.18146931E-02  0.17456713E+01
 0.87240004E+01  0.52299736E+01  0.99969700E+00  0.77640078E-03 -0.17919450E-02  0.17456918E+01
 0.87300004E+01  0.52359718E+01  0.99970163E+00  0.76571335E-03 -0.17694496E-02  0.17457120E+01
 0.87360004E+01  0.52419700E+01  0.99970620E+00  0.75516017E-03 -0.17472044E-02  0.17457319E+01
 0.87420004E+01  0.52479682E+01  0.99971070E+00  0.74473976E-03 -0.17252072E-02  0.17457516E+01
 0.87480004E+01  0.52539665E+01  0.99971514E+00  0.73445063E-03 -0.17034556E-02  0.17457710E+01
 0.87540004E+01  0.52599648E+01  0.99971951E+00  0.72429132E-03 -0.16819473E-02  0.17457901E+01
 0.87600004E+01  0.52659631E+01  0.99972383E+00  0.71426036E-03 -0.16606800E-02  0.17458090E+01
 0.87660004E+01  0.52719615E+01  0.99972809E+00  0.70435633E-03 -0.16396516E-02  0.17458277E+01
 0.87720004E+01  0.52779599E+01  0.99973229E+00  0.69457780E-03 -0.16188596E-02  0.17458461E+01
 0.87780004E+01  0.52839583E+01  0.99973643E+00  0.68492335E-03 -0.15983020E-02  0.17458642E+01
 0.87840004E+01  0.52899567E+01  0.99974051E+00  0.67539158E-03 -0.15779765E-02  0.17458822E+01
 0.87900004E+01  0.52959552E+01  0.99974453E+00  0.66598110E-03 -0.15578808E-02  0.17458999E+01
 0.87960004E+01  0.53019536E+01  0.99974850E+00  0.65669055E-03 -0.15380129E-02  0.17459173E+01
 0.88020004E+01  0.53079521E+01  0.99975242E+00  0.64751857E-03 -0.15183704E-02  0.17459345E+01
 0.88080004E+01  0.53139507E+01  0.99975628E+00  0.63846380E-03 -0.14989513E-02  0.17459515E+01
 0.88140004E+01  0.53199492E+01  0.99976008E+00  0.62952492E-03 -0.14797535E-02  0.17459683E+01
 0.88200004E+01  0.53259478E+01  0.99976383E+00  0.62070059E-03 -0.14607747E-02  0.17459848E+01
 0.88260004E+01  0.53319464E+01  0.99976753E+00  0.61198952E-03 -0.14420129E-02  0.17460011E+01
 0.88320004E+01  0.53379450E+01  0.99977118E+00  0.60339041E-03 -0.14234660E-02  0.17460172E+01
 0.88380004E+01  0.53439436E+01  0.99977478E+00  0.59490197E-03 -0.14051319E-02  0.17460331E+01
 0.88440004E+01  0.53499423E+01  0.99977832E+00  0.58652294E-03 -0.13870086E-02  0.17460488E+01
 0.88500004E+01  0.53559410E+01  0.99978182E+00  0.57825205E-03 -0.13690939E-02  0.17460643E+01
 0.88560004E+01  0.53619397E+01  0.99978526E+00  0.57008805E-03 -0.13513858E-02  0.17460795E+01
 0.88620004E+01  0.53679384E+01  0.99978866E+00  0.56202972E-03 -0.13338824E-02  0.17460946E+01
 0.88680004E+01  0.53739371E+01  0.99979201E+00  0.55407584E-03 -0.13165816E-02  0.17461094E+01
 0.88740004E+01  0.53799359E+01  0.99979531E+00  0.54622518E-03 -0.12994814E-02  0.17461241E+01
 0.88800004E+01  0.53859347E+01  0.99979857E+00  0.53847656E-03 -0.12825799E-02  0.17461385E+01
 0.88860004E+01  0.53919335E+01  0.99980178E+00  0.53082879E-03 -0.12658750E-02  0.17461528E+01
 0.88920004E+01  0.53979323E+01  0.99980494E+00  0.52328069E-03 -0.12493649E-02  0.17461668E+01
 0.88980004E+01  0.54039311E+01  0.99980806E+00  0.51583110E-03 -0.12330475E-02  0.17461807E+01
 0.89040004E+01  0.54099300E+01  0.99981113E+00  0.50847887E-03 -0.12169210E-02  0.17461944E+01
 0.89100004E+01  0.54159289E+01  0.99981416E+00  0.50122286E-03 -0.12009835E-02  0.17462079E+01
 0.89160004E+01  0.54219278E+01  0.99981715E+00  0.49406194E-03 -0.11852331E-02  0.17462212E+01
 0.89220004E+01  0.54279267E+01  0.99982009E+00  0.48699499E-03 -0.11696678E-02  0.17462343E+01
 0.89280004E+01  0.54339256E+01  0.99982300E+00  0.48002091E-03 -0.11542859E-02  0.17462473E+01
 0.89340004E+01  0.54399246E+01  0.99982586E+00  0.47313861E-03 -0.11390855E-02  0.17462600E+01
 0.89400004E+01  0.54459235E+01  0.99982868E+00  0.46634699E-03 -0.11240647E-02  0.17462726E+01
 0.89460004E+01  0.54519225E+01  0.99983145E+00  0.45964500E-03 -0.11092217E-02  0.17462851E+01
 0.89520004E+01  0.54579215E+01  0.99983419E+00  0.45303155E-03 -0.10945548E-02  0.17462973E+01
 0.89580004E+01  0.54639205E+01  0.99983689E+00  0.44650562E-03 -0.10800621E-02  0.17463094E+01
 0.89640004E+01  0.54699195E+01  0.99983955E+00  0.44006614E-03 -0.10657419E-02  0.17463213E+01
 0.89700004E+01  0.54759186E+01  0.99984218E+00  0.43371210E-03 -0.10515923E-02  0.17463331E+01
 0.89760004E+01  0.54819176E+01  0.99984476E+00  0.42744247E-03 -0.10376118E-02  0.17463447E+01
 0.89820004E+01  0.54879167E+01  0.99984731E+00  0.42125625E-03 -0.10237984E-02  0.17463561E+01
